(0.372825,-0.705815),(21424,-5432.41)
(0.408705,-0.755064),(19934.8,-5425.82)
(0.4561,-0.753405),(19923.5,-5522.38)
(0.41634,-0.744681),(20111.2,-5449.55)
(0.558877,-0.712511),(22532.2,-5737.94)
(0.540141,-0.715314),(21698.1,-5698.37)
(0.514167,-0.886965),(19216,-5653.25)
(0.400208,-0.848546),(18771.3,-5334.35)
(0.455493,-0.87904),(18769.1,-5483.96)
(0.511224,-0.923612),(19619,-5655.84)
(0.419437,-0.713029),(20875.1,-5478.92)
(0.550342,-0.698768),(22364.4,-5719.45)
(0.518296,-0.895553),(19290.7,-5666.86)
(0.356354,-0.721279),(21197.4,-5366.68)
(0.515965,-0.685537),(22016.7,-5643.49)
(0.507266,-0.780978),(19931.5,-5628)
(0.343381,-0.803285),(19826.4,-5221.56)
(0.557987,-0.663714),(23785.6,-5741.11)
(0.305565,-0.863981),(19989.6,-5084.82)
(0.328152,-0.749072),(21129.1,-5226.66)
(0.388682,-0.734895),(20487.6,-5407.89)
(0.43681,-0.855202),(18721.1,-5435.23)
(0.524268,-0.759729),(20567.4,-5665.93)
(0.302141,-0.683463),(23703.7,-5347.78)
(0.547125,-0.688181),(22498.4,-5712.82)
(0.291153,-0.872119),(20575.8,-5053.28)
(0.357951,-0.893006),(18807.2,-5158.51)
(0.320212,-0.742597),(21495.9,-5206.82)
(0.504611,-0.921021),(19531.7,-5636.46)
(0.380979,-0.823909),(19090.6,-5301.78)
(0.478462,-0.691719),(21573.6,-5567.37)
(0.518413,-0.777727),(20180.1,-5653.05)
(0.511517,-0.917855),(19477.9,-5654.63)
(0.493185,-0.750372),(20213.3,-5599.48)
(0.417582,-0.806347),(19118.3,-5408.93)
(0.468619,-0.850008),(18862.8,-5525.58)
(0.476056,-0.764076),(19835.1,-5561.25)
(0.492897,-0.870152),(18988.3,-5591.73)
(0.461512,-0.697369),(21335.8,-5540.08)
(0.460019,-0.668919),(22676,-5524.24)
(0.439073,-0.900528),(18871.4,-5429.03)
(0.425166,-0.925266),(19368,-5375.89)
(0.384567,-0.755783),(20080.8,-5373.32)
(0.528771,-0.693791),(21928.5,-5672.81)
(0.418147,-0.910483),(18916.9,-5353.07)
(0.311534,-0.875203),(19614.6,-5074.41)
(0.432671,-0.696275),(21379,-5502.23)
(0.417926,-0.779101),(19488.2,-5427.49)
(0.39875,-0.866569),(18685.9,-5316.23)
(0.46998,-0.80059),(19287.6,-5539.13)
(0.547123,-0.808925),(20620.7,-5719.99)
(0.509145,-0.672422),(22504.4,-5624.73)
(0.35396,-0.77069),(20175.1,-5279.19)
(0.472468,-0.777554),(19604.9,-5550.45)
(0.420039,-0.774028),(19562.6,-5435.7)
(0.346478,-0.675071),(23007.3,-5512.85)
(0.36841,-0.864693),(18831.4,-5228.61)
(0.557926,-0.661098),(23944,-5742.25)
(0.351262,-0.674261),(22982.8,-5517.86)
(0.471095,-0.872212),(18831.4,-5530.39)
(0.413035,-0.707335),(21070.4,-5475.56)
(0.43336,-0.798109),(19203.9,-5452.35)
(0.479582,-0.715362),(20850.7,-5573.53)
(0.495617,-0.748461),(20273,-5604.73)
(0.539996,-0.672369),(22831,-5698.6)
(0.292909,-0.748864),(22632.5,-5074.37)
(0.40396,-0.825429),(18949.5,-5361.25)
(0.550646,-0.792833),(20996.5,-5725.82)
(0.558284,-0.852647),(20674.9,-5758.23)
(0.366439,-0.738931),(20627.9,-5355.2)
(0.558206,-0.735364),(22227.9,-5738.2)
(0.344713,-0.773569),(20284.5,-5250.12)
(0.470814,-0.86584),(18830.5,-5529.94)
(0.424561,-0.81942),(18966,-5418.97)
(0.543302,-0.794044),(20666,-5709.56)
(0.309462,-0.917579),(19169.6,-4952.68)
(0.501135,-0.698744),(21457.5,-5613.9)
(0.386182,-0.785689),(19551.7,-5347.09)
(0.421591,-0.692411),(21548.8,-5493.32)
(0.54613,-0.770621),(21159.7,-5714.12)
(0.453776,-0.826244),(18947.4,-5491.66)
(0.401488,-0.706312),(21162.9,-5464.09)
(0.380871,-0.793368),(19481.5,-5327.09)
(0.427109,-0.930288),(19669.4,-5383.27)
(0.526502,-0.787736),(20230.5,-5671.33)
(0.394725,-0.663622),(23138.7,-5514.97)
(0.46168,-0.723059),(20585.4,-5540.45)
(0.46807,-0.713842),(20843.6,-5552.4)
(0.557367,-0.738729),(22142.2,-5736.63)
(0.302768,-0.852346),(20288.8,-5096.75)
(0.309316,-0.807997),(20653.8,-5132.72)
(0.488791,-0.701785),(21282,-5589.56)
(0.367332,-0.705409),(21501.4,-5425.85)
(0.327497,-0.750144),(21124.4,-5222.77)
(0.382075,-0.829798),(19020.1,-5299.75)
(0.497995,-0.814431),(19397,-5604.59)
(0.310843,-0.908033),(19211,-4988.52)
(0.445939,-0.730777),(20374.7,-5510.86)
(0.506481,-0.820335),(19455.3,-5625.1)
(0.514266,-0.784628),(20004.4,-5643.66)
(0.338848,-0.727898),(21347.6,-5303.76)
(0.54699,-0.896589),(19829.9,-5746.57)
(0.362849,-0.794502),(19657.2,-5279.89)
(0.481495,-0.779912),(19638.6,-5570.16)
(0.433397,-0.711361),(20888.8,-5498.35)
(0.46901,-0.870811),(18818.8,-5524.46)
(0.427812,-0.814536),(19014.6,-5429.96)
(0.491115,-0.882963),(18986.4,-5588.12)
(0.312346,-0.749204),(21627,-5165.22)
(0.458105,-0.703475),(21127.9,-5535.44)
(0.361781,-0.80311),(19545.7,-5269.65)
(0.35978,-0.682018),(22477.5,-5488.65)
(0.492195,-0.675815),(22275.8,-5587.6)
(0.543723,-0.838358),(20144.3,-5718.07)
(0.382779,-0.832231),(18990.7,-5299.57)
(0.499534,-0.675005),(22339.5,-5603.36)
(0.459845,-0.773156),(19604.7,-5523.76)
(0.355325,-0.783964),(19927.2,-5269.56)
(0.312073,-0.815974),(20431.4,-5137.14)
(0.539061,-0.912763),(19698.6,-5729.46)
(0.305577,-0.925167),(19192,-4913.28)
(0.513301,-0.812178),(19652.4,-5641.43)
(0.321835,-0.846689),(19708.2,-5135.81)
(0.462559,-0.713714),(20832,-5542.8)
(0.432617,-0.777274),(19494.1,-5461.78)
(0.534861,-0.676402),(22583.9,-5686.31)
(0.430819,-0.891285),(18743.9,-5403.79)
(0.35708,-0.705345),(21641.5,-5409.83)
(0.491885,-0.708195),(21116.8,-5596.68)
(0.501725,-0.737057),(20552.8,-5617.95)
(0.430208,-0.682964),(21915.5,-5501.68)
(0.341947,-0.749074),(20808.5,-5272.3)
(0.431728,-0.704575),(21099.5,-5498.76)
(0.54937,-0.721347),(21914.4,-5718.36)
(0.454386,-0.843958),(18823.9,-5488.04)
(0.332667,-0.675786),(23192.5,-5497.1)
(0.436148,-0.660143),(23247.8,-5494.92)
(0.311938,-0.80885),(20545,-5138.82)
(0.469639,-0.860381),(18832.7,-5527.1)
(0.410504,-0.834031),(18852.5,-5372.96)
(0.350845,-0.685309),(22458.7,-5470.19)
(0.431892,-0.847718),(18747.7,-5424.43)
(0.406756,-0.728652),(20515.3,-5446.87)
(0.411915,-0.690451),(21661.2,-5487.95)
(0.412447,-0.796565),(19254.3,-5402.64)
(0.464894,-0.676563),(22216.4,-5537.1)
(0.453236,-0.716278),(20745.4,-5526.95)
(0.419868,-0.86655),(18669.6,-5380.14)
(0.318359,-0.70117),(22585.7,-5320.74)
(0.444376,-0.862044),(18719.9,-5454.7)
(0.520144,-0.759287),(20481.3,-5656.95)
(0.368128,-0.783802),(19757.8,-5303.41)
(0.445735,-0.813608),(19042.1,-5475.69)
(0.480609,-0.754227),(20033.3,-5572.65)
(0.440882,-0.666867),(22771,-5502.87)
(0.306773,-0.739873),(22055,-5152.52)
(0.489346,-0.859684),(18978.6,-5581.44)
(0.525324,-0.895056),(19381.9,-5686.14)
(0.372501,-0.804343),(19406.3,-5296.28)
(0.332315,-0.67626),(23176,-5493.75)
(0.392958,-0.812758),(19138,-5341.91)
(0.471296,-0.795695),(19354.7,-5543.42)
(0.366724,-0.903653),(18801.5,-5170.75)
(0.546056,-0.760011),(21282.4,-5713.39)
(0.449473,-0.907766),(19052.7,-5463.45)
(0.449463,-0.754336),(19891.2,-5508.61)
(0.38835,-0.793035),(19426.5,-5346.11)
(0.401589,-0.760538),(19868.6,-5405.89)
(0.403561,-0.685161),(21919.7,-5488.98)
(0.38564,-0.88158),(18689.6,-5262.02)
(0.352164,-0.761325),(20376.9,-5285.16)
(0.382249,-0.823494),(19085.7,-5305.46)
(0.359528,-0.820162),(19347.6,-5249.34)
(0.416538,-0.875757),(18660.6,-5364.81)
(0.517002,-0.857604),(19325.8,-5654.89)
(0.4384,-0.87501),(18698.7,-5432.93)
(0.548938,-0.819098),(20585.7,-5725.93)
(0.369815,-0.756153),(20226.1,-5338.19)
(0.388609,-0.694836),(21643.3,-5469.47)
(0.432396,-0.820483),(18955,-5438.66)
(0.445855,-0.744797),(20070.5,-5505.34)
(0.458725,-0.813534),(19086.1,-5508.18)
(0.506355,-0.686835),(21888.8,-5622.4)
(0.428877,-0.693408),(21491.7,-5499.16)
(0.390899,-0.917774),(18970.2,-5243.74)
(0.408077,-0.800742),(19214.6,-5389.02)
(0.465422,-0.89372),(18911.5,-5513.62)
(0.305953,-0.775975),(21376,-5124.89)
(0.29806,-0.855672),(20472.3,-5086.67)
(0.494913,-0.899151),(19116,-5601.97)
(0.437917,-0.864672),(18698.4,-5434.92)
(0.444842,-0.871898),(18714.7,-5453.31)
(0.502662,-0.670893),(22558,-5608.79)
(0.526087,-0.886984),(19382.3,-5685.95)
(0.338972,-0.901941),(18943.7,-5082.19)
(0.547796,-0.87662),(19899.2,-5741.16)
(0.350488,-0.892829),(18856.7,-5135.59)
(0.449918,-0.767018),(19671.7,-5504.49)
(0.479336,-0.774486),(19698.8,-5566.35)
(0.503679,-0.726845),(20780.2,-5621.92)
(0.524586,-0.798782),(20041.1,-5667.38)
(0.405035,-0.749358),(20064.9,-5423.5)
(0.442559,-0.659564),(23314.2,-5497.27)
(0.393784,-0.729206),(20583,-5424.55)
(0.382934,-0.711254),(21154.8,-5434.91)
(0.37571,-0.876621),(18734.5,-5236.36)
(0.507553,-0.676469),(22308.6,-5622.24)
(0.446986,-0.859692),(18733.1,-5462.94)
(0.430857,-0.782149),(19421.8,-5455.09)
(0.513349,-0.728846),(20870.9,-5642.15)
(0.366205,-0.788716),(19703.5,-5293.83)
(0.553937,-0.828346),(20738,-5739.64)
(0.374078,-0.862164),(18808,-5247.56)
(0.444109,-0.849029),(18764,-5458.14)
(0.505076,-0.735587),(20623.1,-5624.94)
(0.508407,-0.713651),(21130.4,-5630.96)
(0.455183,-0.844036),(18826.6,-5490.19)
(0.343548,-0.775127),(20279.2,-5245.23)
(0.364923,-0.859869),(18890.7,-5224.37)
(0.452426,-0.847878),(18795.8,-5481.59)
(0.474426,-0.707411),(21047.2,-5563.41)
(0.431107,-0.757559),(19825.6,-5469.82)
(0.438054,-0.700782),(21214.6,-5507.49)
(0.505974,-0.766785),(20113,-5625.85)
(0.469556,-0.852948),(18855.8,-5527.74)
(0.4798,-0.854422),(18918.8,-5555.59)
(0.302883,-0.658195),(24863.8,-5579.85)
(0.407941,-0.790256),(19356.6,-5396.19)
(0.338078,-0.746104),(20952.2,-5264.89)
(0.292201,-0.826192),(21232.6,-5097.85)
(0.330825,-0.872099),(19212.5,-5119.63)
(0.459392,-0.824484),(18985.6,-5506.66)
(0.414744,-0.704696),(21146.1,-5479.54)
(0.355497,-0.873897),(18882.8,-5180.41)
(0.34039,-0.825104),(19577.5,-5197.18)
(0.42258,-0.707),(21045.4,-5486.7)
(0.383827,-0.806443),(19277.8,-5323.55)
(0.366259,-0.779668),(19847.6,-5302.61)
(0.500459,-0.885958),(19072.2,-5614.94)
(0.545452,-0.716109),(21852.1,-5709.73)
(0.291665,-0.696008),(23878.5,-5202.31)
(0.334923,-0.683882),(22787.8,-5455.36)
(0.38222,-0.694115),(21726.1,-5466.72)
(0.385548,-0.924742),(19119.8,-5214.62)
(0.411143,-0.727967),(20510.7,-5454.64)
(0.424759,-0.80777),(19091.1,-5426)
(0.321361,-0.735536),(21616.4,-5224.31)
(0.381008,-0.685405),(22082.6,-5484.31)
(0.401589,-0.663402),(23147.3,-5508.21)
(0.433445,-0.66699),(22758.4,-5499.14)
(0.487992,-0.728479),(20592.3,-5590.03)
(0.55028,-0.702958),(22272.6,-5719.4)
(0.546428,-0.782702),(20976.9,-5715.56)
(0.520682,-0.87464),(19312.4,-5668.1)
(0.539304,-0.703466),(21913,-5696.05)
(0.508159,-0.877938),(19139,-5634.79)
(0.489757,-0.84629),(19043.5,-5582.53)
(0.334134,-0.892143),(19009.6,-5089.71)
(0.43433,-0.720027),(20646.1,-5496.02)
(0.425268,-0.765566),(19692,-5452.69)
(0.47564,-0.725915),(20570.6,-5565.98)
(0.409234,-0.881584),(18662.6,-5338.02)
(0.296234,-0.828594),(20955.6,-5103.65)
(0.482675,-0.86665),(18908.3,-5563.22)
(0.424359,-0.901144),(18812.6,-5378.69)
(0.505613,-0.726789),(20804.8,-5625.92)
(0.541737,-0.845807),(19991.7,-5715.2)
(0.463587,-0.876061),(18797.6,-5508.34)
(0.427976,-0.812987),(19031,-5431.21)
(0.333597,-0.741815),(21146.5,-5257.47)
(0.434954,-0.92235),(19401,-5413.12)
(0.498489,-0.717202),(20940.4,-5610.83)
(0.496791,-0.839406),(19162.6,-5600.9)
(0.353927,-0.727429),(21079.3,-5346.94)
(0.42204,-0.758771),(19819,-5450.43)
(0.46383,-0.750077),(20011.9,-5538.98)
(0.440927,-0.720623),(20624.8,-5506.05)
(0.357552,-0.693505),(22036.7,-5447.26)
(0.331938,-0.829382),(19690.9,-5173.67)
(0.352897,-0.679192),(22705.4,-5496.84)
(0.319408,-0.675469),(23484.1,-5473.17)
(0.47304,-0.875912),(18847.8,-5535.91)
(0.524107,-0.889018),(19352.5,-5681.1)
(0.312232,-0.790377),(20846.3,-5143.03)
(0.324301,-0.795738),(20373.4,-5175.37)
(0.478278,-0.715959),(20828.6,-5571.1)
(0.479438,-0.70905),(21021.1,-5572.79)
(0.31686,-0.912634),(19121.4,-4989.28)
(0.418602,-0.819323),(18973.5,-5403.6)
(0.479551,-0.765401),(19839.3,-5568.52)
(0.422444,-0.833127),(18843.5,-5405.8)
(0.521789,-0.914009),(19486.2,-5681.88)
(0.518584,-0.721901),(21093.4,-5652.87)
(0.534254,-0.851407),(19721.2,-5697.96)
(0.301215,-0.802591),(21085.7,-5113.08)
(0.466827,-0.811748),(19145.4,-5528.73)
(0.506903,-0.924309),(19637.1,-5644.13)
(0.511403,-0.865355),(19205.6,-5641.38)
(0.411652,-0.797982),(19238.2,-5399.73)
(0.36478,-0.86479),(18858.4,-5218.25)
(0.478183,-0.85572),(18902.1,-5551.1)
(0.511322,-0.667186),(22784,-5628.42)
(0.549813,-0.900502),(19912.9,-5755.9)
(0.427939,-0.788156),(19337.9,-5444.92)
(0.380375,-0.670231),(22846.9,-5517.9)
(0.4665,-0.844241),(18879.8,-5520.79)
(0.396824,-0.818797),(19048.5,-5347.32)
(0.387148,-0.923015),(19078.9,-5223.17)
(0.509348,-0.681032),(22128.8,-5627.62)
(0.537375,-0.766126),(20855.1,-5694.72)
(0.484232,-0.776075),(19717.1,-5576.93)
(0.400067,-0.67638),(22346.9,-5497.82)
(0.377645,-0.824024),(19115.5,-5292.95)
(0.4732,-0.673267),(22386.6,-5548.57)
(0.344752,-0.841862),(19298.8,-5192.17)
(0.495806,-0.700639),(21360.8,-5603.33)
(0.429311,-0.675038),(22299.1,-5500.5)
(0.388657,-0.701508),(21410.2,-5458.26)
(0.411637,-0.69959),(21328.6,-5480.61)
(0.40601,-0.875307),(18659.8,-5332.04)
(0.469873,-0.742872),(20177.7,-5552.66)
(0.438511,-0.817535),(18989.3,-5455.74)
(0.487914,-0.714456),(20923.5,-5589.51)
(0.417133,-0.845229),(18760.1,-5384.28)
(0.321313,-0.909432),(19088.7,-5011.32)
(0.437901,-0.688133),(21683.6,-5508.25)
(0.509852,-0.752325),(20398.8,-5634.81)
(0.327721,-0.773006),(20675.6,-5199.18)
(0.501716,-0.803905),(19561,-5614.04)
(0.334692,-0.729352),(21404.8,-5286.92)
(0.555023,-0.691582),(22736.6,-5729.34)
(0.454679,-0.906998),(19065.6,-5480.59)
(0.474329,-0.919297),(19538.8,-5546.44)
(0.292701,-0.910091),(19545.5,-4944.22)
(0.29379,-0.756533),(22422.4,-5076.87)
(0.414295,-0.830981),(18870.9,-5385.13)
(0.315843,-0.744592),(21597.5,-5185.93)
(0.511336,-0.747769),(20497.9,-5638.07)
(0.450456,-0.891502),(18822,-5467.09)
(0.365206,-0.766721),(20084.8,-5313.68)
(0.292144,-0.662519),(25079.1,-5483.56)
(0.386973,-0.671895),(22683.9,-5509.77)
(0.353878,-0.778023),(20048.6,-5271.35)
(0.478962,-0.66692),(22751.6,-5554.31)
(0.440656,-0.877031),(18709,-5439.24)
(0.307658,-0.879249),(19673.9,-5059.45)
(0.403021,-0.847677),(18769,-5342.94)
(0.548724,-0.866811),(19991.6,-5739.79)
(0.398095,-0.900637),(18744,-5286.23)
(0.455112,-0.764786),(19721.8,-5516.4)
(0.385233,-0.748696),(20216.3,-5383.21)
(0.459579,-0.879404),(18788.4,-5496.19)
(0.471839,-0.777918),(19595.6,-5548.96)
(0.529623,-0.72668),(21220.6,-5676.53)
(0.560365,-0.691809),(23168.6,-5740.33)
(0.558426,-0.869941),(20305.5,-5766.28)
(0.461918,-0.886532),(18834.6,-5502.83)
(0.473891,-0.840582),(18947.6,-5541.09)
(0.419311,-0.903594),(18822.1,-5360.06)
(0.529861,-0.675566),(22541.2,-5674.66)
(0.545242,-0.853964),(20016.4,-5726.36)
(0.390093,-0.834768),(18922.3,-5317.12)
(0.402418,-0.726818),(20584.7,-5441.76)
(0.485916,-0.794616),(19485.4,-5577.85)
(0.289758,-0.682264),(24312,-5279.72)
(0.322775,-0.897398),(19123.1,-5047.92)
(0.53146,-0.718255),(21418.8,-5680.01)
(0.38353,-0.81683),(19152,-5314.28)
(0.459226,-0.872536),(18771.1,-5495.88)
(0.515954,-0.733877),(20818,-5647.78)
(0.499332,-0.726943),(20729.4,-5612.98)
(0.467155,-0.810853),(19156.6,-5529.76)
(0.369283,-0.722215),(20996.2,-5391.76)
(0.459727,-0.694656),(21430.2,-5536.81)
(0.388439,-0.695689),(21613.7,-5467.9)
(0.44364,-0.89535),(18830,-5444.82)
(0.329156,-0.678357),(23139.3,-5475.85)
(0.416677,-0.830434),(18871.8,-5391.85)
(0.352033,-0.867052),(18962,-5180.42)
(0.51753,-0.723443),(21044.7,-5650.73)
(0.313281,-0.739368),(21803.1,-5183.16)
(0.531989,-0.925999),(19851,-5713.26)
(0.41098,-0.71408),(20879.2,-5467.16)
(0.540964,-0.85004),(19921.5,-5714.46)
(0.356208,-0.87748),(18857.9,-5177.29)
(0.427915,-0.8333),(18841.1,-5420.44)
(0.484559,-0.721341),(20730.7,-5583.27)
(0.387076,-0.828156),(19003.7,-5314.38)
(0.393397,-0.89045),(18687.4,-5278.86)
(0.540478,-0.781768),(20744.4,-5702.32)
(0.329879,-0.749016),(21085.2,-5232.82)
(0.505191,-0.755345),(20278.7,-5624.71)
(0.496042,-0.877811),(19016.2,-5601.29)
(0.475953,-0.733597),(20400.8,-5565.97)
(0.540807,-0.91366),(19738,-5734.59)
(0.292046,-0.827585),(21228.8,-5097.54)
(0.413635,-0.806506),(19125.7,-5398.95)
(0.40453,-0.73856),(20296.2,-5433.03)
(0.380785,-0.747018),(20292,-5375.65)
(0.326355,-0.767236),(20819.3,-5199.52)
(0.298018,-0.862543),(20358.4,-5077.08)
(0.295714,-0.797152),(21490.7,-5097.41)
(0.292163,-0.886403),(20233.2,-5020.83)
(0.458025,-0.788818),(19373.6,-5514.46)
(0.389363,-0.683977),(22069.2,-5488.22)
(0.342053,-0.882839),(18968.3,-5129.16)
(0.396738,-0.911655),(18871,-5272.02)
(0.391285,-0.858241),(18743.7,-5301.01)
(0.353731,-0.753859),(20496.7,-5299.49)
(0.547066,-0.808188),(20627,-5719.75)
(0.325383,-0.822519),(19938.9,-5163.75)
(0.303749,-0.84186),(20396.3,-5108.29)
(0.299643,-0.748108),(22225.2,-5108.7)
(0.426068,-0.688273),(21698.6,-5498.09)
(0.466435,-0.845794),(18871,-5520.34)
(0.523764,-0.670333),(22695.6,-5659.85)
(0.333951,-0.868685),(19192.8,-5132.44)
(0.393955,-0.84252),(18837.6,-5321.49)
(0.425752,-0.716095),(20769.3,-5485.47)
(0.411234,-0.757449),(19878.7,-5429.05)
(0.313221,-0.676384),(23604.9,-5447.94)
(0.331731,-0.758008),(20856.8,-5227.07)
(0.432813,-0.669954),(22576.8,-5500.4)
(0.341458,-0.72733),(21307.2,-5313.08)
(0.299047,-0.762414),(21987,-5099.77)
(0.47631,-0.803543),(19297.3,-5553.6)
(0.354959,-0.718762),(21285.7,-5369.55)
(0.468624,-0.858616),(18831.3,-5524.46)
(0.378936,-0.667989),(23001.9,-5524.31)
(0.479838,-0.71215),(20937.3,-5573.82)
(0.526975,-0.827988),(19767.7,-5675.51)
(0.357616,-0.882559),(18826.3,-5173.88)
(0.341153,-0.658447),(24264.7,-5607.38)
(0.454926,-0.686468),(21748.7,-5527.69)
(0.535446,-0.919625),(19729.2,-5721.18)
(0.557986,-0.744612),(22112.1,-5738.37)
(0.419087,-0.807791),(19098.5,-5411.8)
(0.406063,-0.798326),(19253.9,-5385.76)
(0.388361,-0.735362),(20479.4,-5406.66)
(0.429731,-0.882851),(18695.7,-5403.2)
(0.339475,-0.869477),(19099.7,-5144.54)
(0.333472,-0.662745),(23945.9,-5582.36)
(0.395913,-0.752458),(20057.7,-5401.69)
(0.318563,-0.698585),(22657,-5333.61)
(0.43496,-0.824208),(18922,-5443.53)
(0.560204,-0.873414),(20356.2,-5772.59)
(0.398757,-0.786233),(19458.9,-5377.23)
(0.504773,-0.92986),(19897.9,-5640.53)
(0.408572,-0.728417),(20511.8,-5450.06)
(0.402325,-0.906642),(18811,-5296.89)
(0.533845,-0.777588),(20577,-5687.39)
(0.351925,-0.876862),(18899.5,-5166.09)
(0.383046,-0.772272),(19794.7,-5352.07)
(0.367605,-0.68817),(22113,-5472.5)
(0.293907,-0.737838),(22814.8,-5088.2)
(0.472454,-0.811382),(19184.4,-5542.65)
(0.478819,-0.789258),(19490.5,-5562.32)
(0.491241,-0.800865),(19465.6,-5589.53)
(0.29858,-0.883306),(19950.3,-5036.51)
(0.489927,-0.831819),(19145.4,-5583.56)
(0.451877,-0.778926),(19491.4,-5504.06)
(0.329517,-0.80081),(20157.5,-5186.76)
(0.44432,-0.915404),(19215.8,-5446.35)
(0.309938,-0.741755),(21879.9,-5164.45)
(0.406961,-0.847226),(18762.4,-5354.38)
(0.442729,-0.790098),(19315.4,-5478.45)
(0.412325,-0.696574),(21430.9,-5483.61)
(0.388741,-0.745343),(20256.4,-5394.72)
(0.452746,-0.681346),(21977,-5522.88)
(0.408234,-0.668225),(22757,-5501.02)
(0.333321,-0.872966),(19162.2,-5124.02)
(0.526622,-0.893788),(19398.2,-5689.36)
(0.35454,-0.760095),(20361.7,-5293.32)
(0.50132,-0.86544),(19081,-5614.29)
(0.461719,-0.79647),(19291.7,-5520.64)
(0.292684,-0.782235),(22064.2,-5080.53)
(0.327991,-0.729454),(21568.1,-5263.24)
(0.315749,-0.726577),(22007.5,-5220.83)
(0.358824,-0.776636),(19997.7,-5286.1)
(0.469464,-0.730689),(20432.5,-5553.8)
(0.353523,-0.694479),(22059.8,-5438.8)
(0.358651,-0.900141),(18816.7,-5148.82)
(0.517842,-0.706341),(21430.7,-5650.18)
(0.394995,-0.68263),(22085.2,-5490.67)
(0.463289,-0.812809),(19115.2,-5519.72)
(0.512773,-0.87784),(19194.9,-5647.39)
(0.426265,-0.711475),(20900,-5488.77)
(0.462141,-0.8888),(18851.8,-5503.47)
(0.393734,-0.86966),(18688.4,-5298.46)
(0.532553,-0.788516),(20384.4,-5685)
(0.528446,-0.702276),(21702.4,-5672.63)
(0.338509,-0.760018),(20661.2,-5246.45)
(0.464616,-0.762719),(19791.9,-5537.2)
(0.504774,-0.813506),(19499.5,-5621.01)
(0.368159,-0.666449),(23248.6,-5539.68)
(0.465731,-0.880251),(18820.9,-5514.44)
(0.541148,-0.900992),(19682.2,-5731.77)
(0.372557,-0.676478),(22588.9,-5506.55)
(0.418124,-0.887966),(18691.5,-5363.31)
(0.472653,-0.749558),(20064.5,-5557)
(0.52218,-0.706626),(21489.4,-5659.47)
(0.536357,-0.740995),(21168.8,-5691.55)
(0.298083,-0.680796),(23969.8,-5345.14)
(0.37791,-0.737338),(20531.2,-5383.03)
(0.542951,-0.745681),(21328,-5705.96)
(0.470855,-0.900639),(19024.1,-5530.98)
(0.388907,-0.854278),(18776.5,-5297.58)
(0.352924,-0.848664),(19111.8,-5205.2)
(0.518707,-0.687712),(21971.9,-5649.95)
(0.456548,-0.728531),(20441.3,-5530.31)
(0.484293,-0.785476),(19587.2,-5575.53)
(0.471576,-0.746405),(20117.8,-5555.41)
(0.305412,-0.750795),(21881.5,-5133.44)
(0.297819,-0.716053),(23073.5,-5157.24)
(0.30986,-0.694111),(23072.8,-5319.21)
(0.457183,-0.846612),(18821.1,-5495)
(0.438415,-0.769204),(19621.6,-5478.81)
(0.34351,-0.815289),(19652.5,-5212.75)
(0.523736,-0.888986),(19346.9,-5680.07)
(0.421773,-0.879445),(18670.5,-5379.38)
(0.332053,-0.673651),(23310,-5509.35)
(0.470034,-0.755403),(19944.4,-5550.39)
(0.313732,-0.804581),(20551,-5144.24)
(0.454999,-0.849237),(18799.2,-5488.34)
(0.350112,-0.717397),(21401.6,-5361.68)
(0.379346,-0.723117),(20861.4,-5408.6)
(0.422387,-0.675168),(22307.5,-5498.13)
(0.517707,-0.714341),(21240.5,-5650.55)
(0.360753,-0.774724),(20003.2,-5293.22)
(0.493885,-0.832877),(19179.1,-5593.58)
(0.526417,-0.732935),(21038.4,-5669.97)
(0.41484,-0.922057),(19144.6,-5336.17)
(0.313776,-0.737366),(21829.4,-5188.83)
(0.364531,-0.78587),(19768.8,-5292.13)
(0.487797,-0.704389),(21198.7,-5588.09)
(0.392691,-0.666417),(22964.1,-5513.65)
(0.300722,-0.925527),(19229.2,-4898.76)
(0.310243,-0.774833),(21211.8,-5140.04)
(0.431935,-0.929535),(20299,-5402.13)
(0.416104,-0.704845),(21135.9,-5480.86)
(0.541307,-0.737903),(21374.6,-5702.04)
(0.549568,-0.667591),(23275.2,-5721.49)
(0.371659,-0.765145),(20035.1,-5331.85)
(0.332322,-0.779414),(20445.2,-5208.44)
(0.399923,-0.778326),(19574,-5386.51)
(0.363443,-0.876789),(18805.4,-5199.28)
(0.469086,-0.670212),(22570.6,-5539.16)
(0.414374,-0.758888),(19839.9,-5434.44)
(0.305039,-0.838434),(20387.1,-5112.89)
(0.480141,-0.777344),(19663.8,-5567.6)
(0.450849,-0.678959),(22092,-5519.49)
(0.459649,-0.873605),(18774.4,-5496.99)
(0.328125,-0.658141),(24405.3,-5616.77)
(0.293773,-0.678917),(24248.9,-5333.86)
(0.414662,-0.86472),(18673,-5365.5)
(0.519845,-0.69369),(21799.4,-5653.2)
(0.313497,-0.76833),(21207.9,-5154.19)
(0.299913,-0.822679),(20837.1,-5110.92)
(0.373654,-0.753706),(20230,-5350.63)
(0.354371,-0.722815),(21188.4,-5358.45)
(0.300475,-0.829062),(20723.8,-5110.32)
(0.547236,-0.888657),(19848.3,-5744.31)
(0.44224,-0.843528),(18788.8,-5454.92)
(0.419493,-0.814009),(19027.9,-5409.07)
(0.480254,-0.879765),(18901.2,-5556.81)
(0.433695,-0.929128),(20092.8,-5408.86)
